YYYYMM,tenor_total_amt,tenor_amt_ultra,tenor_share_ultra,tenor_amt_short,tenor_share_short,tenor_amt_mid,tenor_share_mid,tenor_amt_main,tenor_share_main,tenor_amt_long,tenor_share_long,tenor_amt_xlong,tenor_share_xlong
201906,34115757170000,3038971120000,0.0890782257845458,14184765800000,0.4157834085087668,16883640250000,0.4948927314105396,3080000000,9.02808630232726e-05,5300000000,0.0001553534331244,0,0.0
201907,32220091610000,1738558140000,0.0539588205100078,13531700900000,0.4199771081904754,16185226570000,0.5023333504420163,758606000000,0.0235445016476785,6000000000,0.0001862192098217,0,0.0
201908,32762030230000,1949456580000,0.059503534009162,11693364170000,0.3569181789989454,18735339480000,0.5718613696548073,377400000000,0.0115194326282751,6470000000,0.0001974847088101,0,0.0
201909,32790564041322,1903978200000,0.0580648200378818,12687356841322,0.3869209698660155,17530359000000,0.5346159638458369,662400000000,0.0202009333894121,6470000000,0.0001973128608537,0,0.0
201910,32884520140000,1416997020000,0.0430900926626688,15071277900000,0.4583091933784258,15282359220000,0.4647280591274579,1108116000000,0.0336971923349464,5770000000,0.0001754624965009,0,0.0
201911,33630525220000,2612372100000,0.0776785995137069,9595266680000,0.2853142083637075,21239816440000,0.6315636256364122,178070000000,0.0052948920314245,5000000000,0.0001486744547488,0,0.0
201912,36129189200000,1662123200000,0.0460049958718697,13254241480000,0.3668568759356493,20904754520000,0.5786112277327276,308070000000,0.0085269004597534,0,0.0,0,0.0
202001,36484959160000,2144910180000,0.0587888880618936,13590142210000,0.3724861565666612,20743526770000,0.5685500887922605,5770000000,0.0001581473607986,610000000,1.6719218385990925e-05,0,0.0
202002,37447015190000,2793034480000,0.0745863045646923,13427151360000,0.358563994803667,21161179350000,0.5650965568986381,64800000000,0.0017304449946468,850000000,2.269873835570712e-05,0,0.0
202003,35608573090000,2534813660000,0.0711854882135632,14706977440000,0.4130178820372383,17614831990000,0.4946795240988411,750800000000,0.021084810056903,1150000000,3.2295593454233524e-05,0,0.0
